,key,doc,score,label
320,dodi 5000.73 cost analysis guidance and procedures,DoDI 5000.73.pdf_21,0.95,train
321,dodi 5000.73 cost analysis guidance and procedures,DoDI 5000.73.pdf_18,0.95,train
322,dodi 5000.73 cost analysis guidance and procedures,SASC Hearing - Nominations--Whitley--Manasco--Pearce--Hardy Agenda Witnesses - Honorable John E. Whitley Testimony.pdf_233,0.5,train
323,dodi 5000.73 cost analysis guidance and procedures,DoDI 5000.02T CH 10.pdf_21,0.5,train
324,dodi 5000.73 cost analysis guidance and procedures,AFI 65-508.pdf_58,0.5,train
325,dodi 5000.73 cost analysis guidance and procedures,AFI 65-508.pdf_5,0.5,train
326,dodi 5000.73 cost analysis guidance and procedures,AFPD 65-5.pdf_5,0.5,train
327,dodi 5000.73 cost analysis guidance and procedures,DoDI 5000.95.pdf_46,0.5,train
328,dodi 5000.73 cost analysis guidance and procedures,DoDI 5000.95.pdf_17,0.5,train
329,dodi 5000.73 cost analysis guidance and procedures,AR 70-1.pdf_186,0.5,train
330,milpersman 1401-020 advancement exam readiness review (aerr),MILPERSMAN 1401-020.pdf_1,0.95,train
331,milpersman 1401-020 advancement exam readiness review (aerr),NAVADMIN 011_22.txt_4,0.5,train
332,milpersman 1401-020 advancement exam readiness review (aerr),NAVADMIN 038_20.txt_4,0.5,train
333,ai 29 incentive and honorary awards program,AI 29 CH 1.pdf_121,0.95,train
334,ai 29 incentive and honorary awards program,AI 29 CH 1.pdf_138,0.95,train
335,ai 29 incentive and honorary awards program,AI 29 CH 1.pdf_18,0.95,train
336,ai 29 incentive and honorary awards program,AI 29 CH 1.pdf_15,0.95,train
337,ai 29 incentive and honorary awards program,AI 29.pdf_127,0.5,train
338,ai 29 incentive and honorary awards program,AI 29.pdf_109,0.5,train
339,ai 29 incentive and honorary awards program,AI 29.pdf_17,0.5,train
340,ai 29 incentive and honorary awards program,AI 29.pdf_15,0.5,train
341,afi 36-2619 active duty operational support (ados) active component (ac) man-day program,AFI 36-2619.pdf_20,0.95,train
342,afi 36-2619 active duty operational support (ados) active component (ac) man-day program,AFI 36-2619.pdf_58,0.95,train
343,afi 36-2619 active duty operational support (ados) active component (ac) man-day program,DAFI 36-2619.pdf_7,0.5,train
344,afi 36-2619 active duty operational support (ados) active component (ac) man-day program,DAFI 36-2619.pdf_71,0.5,train
345,afi 36-2619 active duty operational support (ados) active component (ac) man-day program,DAFI 36-2619.pdf_109,0.5,train
346,afi 36-2619 active duty operational support (ados) active component (ac) man-day program,AFI 51-101.pdf_295,0.5,train
347,afi 36-2619 active duty operational support (ados) active component (ac) man-day program,AFI 36-3003.pdf_164,0.5,train
348,afi 36-2619 active duty operational support (ados) active component (ac) man-day program,AFI 36-3003.pdf_44,0.5,train
349,afi 36-2619 active duty operational support (ados) active component (ac) man-day program,DAFI 36-3003.pdf_190,0.5,train
350,afi 36-2619 active duty operational support (ados) active component (ac) man-day program,DAFI 36-3003.pdf_70,0.5,train
351,ar 638-34 army fatal incident family brief program,AR 638-34.pdf_1,0.95,train
352,ar 638-34 army fatal incident family brief program,AR 638-34.pdf_6,0.95,train
353,ar 638-34 army fatal incident family brief program,AR 638-34.pdf_8,0.95,train
354,ar 638-34 army fatal incident family brief program,AR 638-34.pdf_9,0.95,train
355,ar 638-34 army fatal incident family brief program,AR 638-34.pdf_14,0.95,train
356,ar 638-34 army fatal incident family brief program,ARMY DIR 2019-34.pdf_6,0.5,train
357,ar 638-34 army fatal incident family brief program,AR 638-8.pdf_310,0.5,train
358,ar 638-34 army fatal incident family brief program,AR 25-55.pdf_109,0.5,train
359,ar 638-34 army fatal incident family brief program,PAM 638-8.pdf_43,0.5,train
360,ar 638-34 army fatal incident family brief program,ATP 1-0.2.pdf_112,0.5,train
361,ar 638-34 army fatal incident family brief program,ATP 1-0.2.pdf_33,0.5,train
362,afi 10-3502v2 pararescue and combat rescue officer standardization evaluation program,AFI 10-3502V2.pdf_53,0.95,train
363,afi 10-3502v2 pararescue and combat rescue officer standardization evaluation program,AFMAN 11-202V2.pdf_82,0.5,train
364,afi 10-3502v2 pararescue and combat rescue officer standardization evaluation program,AFI 10-3502V1.pdf_25,0.5,train
365,secnav m 1650.1 navy and marine corps awards manual,SECNAV M-1650.1.pdf_0,0.95,train
366,secnav m 1650.1 navy and marine corps awards manual,SECNAV M-1650.1.pdf_1,0.95,train
367,secnav m 1650.1 navy and marine corps awards manual,NAVADMIN 177_20.txt_5,0.5,train
368,secnav m 1650.1 navy and marine corps awards manual,MARADMIN 670-19 PUBLICATION OF SECNAVINST 1650.1J AND SECNAVINST.html_1,0.5,train
369,secnav m 1650.1 navy and marine corps awards manual,NAVADMIN 076_22.txt_5,0.5,train
370,secnav m 1650.1 navy and marine corps awards manual,BUPERSINST 1430.16G.pdf_1753,0.5,train
371,secnav m 1650.1 navy and marine corps awards manual,MARADMIN 074-21 COMMANDANT OF THE MARINE CORPS' DELEGATION.html_1,0.5,train
372,secnav m 1650.1 navy and marine corps awards manual,NAVADMIN 108_22.txt_9,0.5,train
373,secnav m 1650.1 navy and marine corps awards manual,MARADMIN 024-22 IMPROVED AWARDS PROCESSING SYSTEM UPDATES.html_1,0.5,train
374,secnav m 1650.1 navy and marine corps awards manual,MARADMIN 080-21 MILITARY AWARDS GUIDANCE FOR THE 2021.html_1,0.5,train
375,afi 23-119 exchange sale or temporary custody of nonexcess personal property,AFI 23-119.pdf_0,0.95,train
376,afi 23-119 exchange sale or temporary custody of nonexcess personal property,AFI 64-103.pdf_13,0.5,train
377,afi 23-119 exchange sale or temporary custody of nonexcess personal property,AFI 64-103.pdf_15,0.5,train
378,afi 23-119 exchange sale or temporary custody of nonexcess personal property,AFI 64-103.pdf_7,0.5,train
379,afi 23-119 exchange sale or temporary custody of nonexcess personal property,AFI 64-103.pdf_20,0.5,train
380,dodi 1322.24 medical readiness training,DoDI 1322.24 CH 1.pdf_13,0.95,train
381,dodi 1322.24 medical readiness training,DoDI 1322.24 CH 1.pdf_2,0.95,train
382,dodi 1322.24 medical readiness training,DoDI 1322.24 CH 1.pdf_4,0.95,train
383,dodi 1322.24 medical readiness training,OPNAVINST 1500.86.pdf_8,0.5,train
384,dodi 1322.24 medical readiness training,CFETP 4D0X1.pdf_65,0.5,train
385,dodi 1322.24 medical readiness training,AFTTP 3-42.7.pdf_334,0.5,train
386,dodi 1322.24 medical readiness training,AFTTP 3-42.7.pdf_321,0.5,train
387,dodi 1322.24 medical readiness training,DoDI 1322.32.pdf_33,0.5,train
388,dodi 1322.24 medical readiness training,NAVMC 3500.84B.pdf_1833,0.5,train
389,dodi 1322.24 medical readiness training,DoDI 1322.32 CH 1.pdf_43,0.5,train
390,dodi 1322.24 medical readiness training,NAVMC 3500.85C.pdf_1241,0.5,train
391,dodi 1322.24 medical readiness training,NAVMC 3500.85C.pdf_784,0.5,train
392,dodi 1322.24 medical readiness training,ATP 4-02.4.pdf_486,0.5,train
393,dodi 1322.24 medical readiness training,CFETP 4N0X1X.pdf_184,0.5,train
394,dodi 1322.24 medical readiness training,CFETP 4N0X1X.pdf_4223,0.5,train
395,afi 36-2907 adverse administrative actions,AFI 36-2907.pdf_155,0.95,train
396,afi 36-2907 adverse administrative actions,AFI 36-2907.pdf_177,0.95,train
397,afi 36-2907 adverse administrative actions,AFI 36-2907.pdf_6,0.95,train
398,afi 36-2907 adverse administrative actions,AFI 36-2907.pdf_176,0.95,train
399,afi 36-2907 adverse administrative actions,AFI 36-2907.pdf_64,0.95,train
400,afi 36-2907 adverse administrative actions,DAFPM 2021-36-03.pdf_58,0.5,train
401,afi 36-2907 adverse administrative actions,DAFPM 2021-36-03.pdf_65,0.5,train
402,afi 36-2907 adverse administrative actions,DAFPM 2021-36-03_dup2.pdf_58,0.5,train
403,afi 36-2907 adverse administrative actions,DAFPM 2021-36-03_dup2.pdf_65,0.5,train
404,afi 36-2907 adverse administrative actions,DAFPM 2021-36-03_dup2.pdf_0,0.5,train
405,afi 36-2907 adverse administrative actions,DAFPM 2021-36-03_dup1.pdf_58,0.5,train
406,afi 36-2907 adverse administrative actions,DAFPM 2021-36-03_dup1.pdf_65,0.5,train
407,afi 36-2907 adverse administrative actions,DAFPM 2021-36-03_dup1.pdf_0,0.5,train
408,afi 36-2907 adverse administrative actions,DAFI 36-2907.pdf_4,0.5,train
409,afi 36-2907 adverse administrative actions,DAFI 36-2907.pdf_296,0.5,train
410,afi 36-2907 adverse administrative actions,DAFI 36-2907.pdf_5,0.5,train
411,afi 36-2907 adverse administrative actions,DAFI 36-2907.pdf_318,0.5,train
412,afi 36-2907 adverse administrative actions,DAFI 36-2907.pdf_147,0.5,train
413,afi 36-2907 adverse administrative actions,AFI 36-2504.pdf_84,0.5,train
414,afi 36-2907 adverse administrative actions,AFI 36-3501.pdf_69,0.5,train
415,afi 36-2907 adverse administrative actions,CFETP 5J0X1C1.pdf_12,0.5,train
416,afi 36-2907 adverse administrative actions,AFI 36-2502.pdf_283,0.5,train
417,afi 36-2907 adverse administrative actions,AFI 36-2502.pdf_53,0.5,train
418,afi 36-2907 adverse administrative actions,AFI 36-2608.pdf_50,0.5,train
419,afi 36-2907 adverse administrative actions,AFI 36-2608.pdf_46,0.5,train
420,cnssi 1253 security categorization and control selection for national security systems,CNSSI 1253.pdf_2,0.95,train
421,cnssi 1253 security categorization and control selection for national security systems,CNSSP 12.pdf_179,0.5,train
422,cnssi 1253 security categorization and control selection for national security systems,CNSSP 12.pdf_63,0.5,train
423,cnssi 1253 security categorization and control selection for national security systems,CNSSP 21.pdf_59,0.5,train
424,cnssi 1253 security categorization and control selection for national security systems,CNSSP 24.pdf_95,0.5,train
425,army 2016-38 migration of army systems and applications to approved hosting environments and consolidation of data centers,ARMY DIR 2016-38.pdf_2,0.95,train
426,army 2016-38 migration of army systems and applications to approved hosting environments and consolidation of data centers,ARMY DIR 2016-38.pdf_10,0.95,train
427,army 2016-38 migration of army systems and applications to approved hosting environments and consolidation of data centers,ARMY DIR 2016-38.pdf_22,0.95,train
429,army 2016-38 migration of army systems and applications to approved hosting environments and consolidation of data centers,AR 25-1.pdf_202,0.5,train
430,army 2016-38 migration of army systems and applications to approved hosting environments and consolidation of data centers,PAM 25-1-1.pdf_285,0.5,train
431,dodi 5230.09 clearance of dod information for public release,DoDI 5230.09 CH 1.pdf_26,0.95,train
432,dodi 5230.09 clearance of dod information for public release,DoDI 5230.09 CH 1.pdf_13,0.95,train
433,dodi 5230.09 clearance of dod information for public release,DoDI 5230.09.pdf_24,0.5,train
434,dodi 5230.09 clearance of dod information for public release,DoDI 5230.09.pdf_11,0.5,train
435,dodi 5230.09 clearance of dod information for public release,DoDI 8170.01 CH 1.pdf_89,0.5,train
436,dodi 5230.09 clearance of dod information for public release,DoDI 8170.01 CH 1.pdf_92,0.5,train
437,dodi 5230.09 clearance of dod information for public release,DoDI 8170.01 CH 1.pdf_25,0.5,train
438,dodi 5230.09 clearance of dod information for public release,DoDD 5110.04.pdf_20,0.5,train
439,dodi 5230.09 clearance of dod information for public release,HAFMD 1-28.pdf_10,0.5,train
440,dodi 5230.09 clearance of dod information for public release,CJCSI 6510.01F.pdf_155,0.5,train
441,adp 7-0 training,ADP 7-0.pdf_0,0.95,train
442,adp 7-0 training,ADP 3-0.pdf_94,0.5,train
443,adp 7-0 training,ADP 3-0.pdf_2,0.5,train
444,adp 7-0 training,ADP 3-0.pdf_21,0.5,train
445,adp 7-0 training,ADP 3-0.pdf_78,0.5,train
446,intelligence mission area,DoDD 5105.21.pdf_84,0.95,train
447,intelligence mission area,DoDD 8115.01.pdf_15,0.5,train
448,intelligence mission area,DoDD 8115.01.pdf_22,0.5,train
449,intelligence mission area,DoDD 8115.01.pdf_71,0.5,train
450,intelligence mission area,AFMAN 11-2ERQ-4V3.pdf_29,0.5,train
451,dfars defense federal acquisition regulation supplement,Defense Federal Acquisition Regulation Supplement.pdf_539,0.95,train
452,dfars defense federal acquisition regulation supplement,DFARS SUBPART 201.3 - AGENCY ACQUISITION REGULATIONS.pdf_5,0.5,train
453,dfars defense federal acquisition regulation supplement,DoDI 2035.01.pdf_29,0.5,train
454,dfars defense federal acquisition regulation supplement,DoDI 2035.01.pdf_51,0.5,train
455,dfars defense federal acquisition regulation supplement,SASC Hearing - Nominations -- Gibson - Lord - Niemeyer - Donovan Agenda Witnesses - Ms. Ellen M. Lord Testimony.pdf_520,0.5,train
456,bupersinst 5510.61d bureau of naval personnel command security program,BUPERSINST 5510.61D.pdf_1,0.95,train
457,bupersinst 5510.61d bureau of naval personnel command security program,BUPERSINST 5510.61D.pdf_2,0.95,train
458,bupersinst 5510.61d bureau of naval personnel command security program,BUPERSINST 5510.61D.pdf_10,0.95,train
459,bupersinst 5510.61d bureau of naval personnel command security program,BUPERSINST 5510.61D w_CH1.pdf_1,0.5,train
460,bupersinst 5510.61d bureau of naval personnel command security program,BUPERSINST 5510.61D w_CH1.pdf_2,0.5,train
461,bupersinst 5510.61d bureau of naval personnel command security program,BUPERSINST 5510.61D w_CH1.pdf_10,0.5,train
462,bupersinst 5510.61d bureau of naval personnel command security program,BUPERSINST 5510.61D CH1.pdf_0,0.5,train
463,navmc 4000.6 military standard requisitioning and issue procedures (milstrip) life cycle,NAVMC 4000.6.pdf_0,0.95,train
464,navmc 4000.6 military standard requisitioning and issue procedures (milstrip) life cycle,NAVMC 4000.5D.pdf_1671,0.5,train
465,cui,DoDI 5200.48.pdf_30,0.95,train
466,cui,DoDI 5200.48.pdf_96,0.95,train
467,cui,DoDI 5200.48.pdf_97,0.95,train
468,cui,DoDI 5200.48.pdf_20,0.95,train
469,cui,DoDI 5200.48.pdf_29,0.95,train
470,cui,NAVADMIN 118_21.txt_6,0.5,train
471,cui,NAVADMIN 118_21.txt_5,0.5,train
472,cui,NAVADMIN 063_21.txt_18,0.5,train
473,cui,NAVADMIN 063_21.txt_15,0.5,train
474,cui,NAVADMIN 063_21.txt_16,0.5,train
475,cui,NAVADMIN 063_21.txt_14,0.5,train
476,cui,NAVADMIN 063_21.txt_17,0.5,train
477,cui,DAFI 16-1403.pdf_207,0.5,train
478,cui,DAFI 16-1403.pdf_497,0.5,train
479,cui,DAFI 16-1403.pdf_498,0.5,train
480,cui,DAFI 16-1403.pdf_276,0.5,train
481,cui,DAFI 16-1403.pdf_248,0.5,train
482,cui,CFR-2021-title32-vol6.pdf_455,0.5,train
483,cui,CFR-2021-title32-vol6.pdf_458,0.5,train
484,cui,CFR-2021-title32-vol6.pdf_450,0.5,train
485,cui,CFR-2021-title32-vol6.pdf_456,0.5,train
486,cui,CFR-2021-title32-vol6.pdf_448,0.5,train
487,cui,MCO 1326.6.pdf_890,0.5,train
488,cui,MCO 1326.6.pdf_878,0.5,train
489,cui,MCO 1326.6.pdf_21,0.5,train
490,afi 51-201 administration of military justice,AFI 51-201.pdf_1381,0.95,train
491,afi 51-201 administration of military justice,AFI 51-201.pdf_1382,0.95,train
492,afi 51-201 administration of military justice,AFI 51-201.pdf_1352,0.95,train
493,afi 51-201 administration of military justice,AFI 51-201.pdf_980,0.95,train
494,afi 51-201 administration of military justice,AFI 51-201.pdf_1383,0.95,train
495,afi 51-201 administration of military justice,AFI 51-204.pdf_14,0.5,train
496,afi 51-201 administration of military justice,AFI 51-204.pdf_6,0.5,train
497,afi 51-201 administration of military justice,CFETP 5J0X1.pdf_391,0.5,train
498,afi 51-201 administration of military justice,DAFI 51-207.pdf_119,0.5,train
499,afi 51-201 administration of military justice,AFI 36-3208.pdf_698,0.5,train
500,afi 51-201 administration of military justice,AFI 36-3208.pdf_172,0.5,train
501,afi 51-201 administration of military justice,DAFI 51-202.pdf_102,0.5,train
502,afi 51-201 administration of military justice,AFI 51-202.pdf_230,0.5,train
503,afi 51-201 administration of military justice,AFI 51-202.pdf_195,0.5,train
504,afi 51-201 administration of military justice,AFI 51-110.pdf_814,0.5,train
505,afi 51-201 administration of military justice,AFI 51-110.pdf_62,0.5,train
506,afi 51-201 administration of military justice,AFI 51-110.pdf_807,0.5,train
508,afi 51-201 administration of military justice,AFI 51-101.pdf_418,0.5,train
509,afi 51-201 administration of military justice,DAFI 51-101.pdf_27,0.5,train
510,afi 51-201 administration of military justice,DAFI 51-101.pdf_208,0.5,train
511,afi 51-201 administration of military justice,DAFI 36-2907.pdf_246,0.5,train
513,afi 51-201 administration of military justice,AFMAN 51-203.pdf_66,0.5,train
514,afi 51-201 administration of military justice,AFI 36-2608.pdf_51,0.5,train
515,dcma manual 4201-23 telework,DCMA Manual 4201-23.pdf_1,0.95,train
516,dcma manual 4201-23 telework,DCMA Manual 4201-15.pdf_649,0.5,train
517,jaginst 5800.7f manual of the judge advocate general (jagman),JAGINST 5800.7F.pdf_0,0.95,train
518,jaginst 5800.7f manual of the judge advocate general (jagman),ALNAV 086_18.txt_0,0.5,train
519,jaginst 5800.7f manual of the judge advocate general (jagman),MILPERSMAN 1626-020.pdf_4,0.5,train
520,jaginst 5800.7f manual of the judge advocate general (jagman),MILPERSMAN 5812-010.pdf_5,0.5,train
521,jaginst 5800.7f manual of the judge advocate general (jagman),ALNAV 062_19.txt_0,0.5,train
522,mco 2400.2a marine corps management and use of the electromagnetic spectrum,MCO 2400.2A.pdf_7,0.95,train
523,mco 2400.2a marine corps management and use of the electromagnetic spectrum,MCO 2400.2A.pdf_8,0.95,train
524,mco 2400.2a marine corps management and use of the electromagnetic spectrum,MCO 2400.2A.pdf_9,0.95,train
525,mco 2400.2a marine corps management and use of the electromagnetic spectrum,MCO 2400.2A.pdf_2,0.95,train
